r	r1	r2	r3	v1	v2	v3	t1	t2	t1sq 	t2sq 	lnv1	lnv2	lnv3
-0.51593000000	0.81025000000	0.19635000000	0.16461000000	174630.00000000000	139458.00000000000	144440.00000000000	34.00000000000	0.00822249093	1156.00000000000	0.00006760936	-1.990832174	-2.088507595	-2.073263548
-1.30342000000	-0.51593000000	0.81025000000	0.19635000000	166840.00000000000	174630.00000000000	139458.00000000000	35.00000000000	0.00846432890	1225.00000000000	0.00007164486	-2.010650847	-1.990832174	-2.088507595
-0.16543000000	-1.30342000000	-0.51593000000	0.81025000000	147300.00000000000	166840.00000000000	174630.00000000000	36.00000000000	0.00870616687	1296.00000000000	0.00007579734	-2.064748281	-2.010650847	-1.990832174
-0.43760000000	-0.16543000000	-1.30342000000	-0.51593000000	159240.00000000000	147300.00000000000	166840.00000000000	37.00000000000	0.00894800484	1369.00000000000	0.00008006679	-2.030898859	-2.064748281	-2.010650847
-0.51701000000	-0.43760000000	-0.16543000000	-1.30342000000	184320.00000000000	159240.00000000000	147300.00000000000	38.00000000000	0.00918984281	1444.00000000000	0.00008445321	-1.967378566	-2.030898859	-2.064748281
1.05902000000	-0.51701000000	-0.43760000000	-0.16543000000	148490.00000000000	184320.00000000000	159240.00000000000	39.00000000000	0.00943168077	1521.00000000000	0.00008895660	-2.061253821	-1.967378566	-2.030898859
0.49549000000	1.05902000000	-0.51701000000	-0.43760000000	148910.00000000000	148490.00000000000	184320.00000000000	40.00000000000	0.00967351874	1600.00000000000	0.00009357696	-2.060027164	-2.061253821	-1.967378566
0.49821000000	0.49549000000	1.05902000000	-0.51701000000	152590.00000000000	148910.00000000000	148490.00000000000	41.00000000000	0.00991535671	1681.00000000000	0.00009831430	-2.049424955	-2.060027164	-2.061253821
0.24560000000	0.49821000000	0.49549000000	1.05902000000	184410.00000000000	152590.00000000000	148910.00000000000	42.00000000000	0.01015719468	1764.00000000000	0.00010316860	-1.96716656	-2.049424955	-2.060027164
0.78690000000	0.24560000000	0.49821000000	0.49549000000	157930.00000000000	184410.00000000000	152590.00000000000	43.00000000000	0.01039903265	1849.00000000000	0.00010813988	-2.034486392	-1.96716656	-2.049424955
-0.44428000000	0.78690000000	0.24560000000	0.49821000000	164330.00000000000	157930.00000000000	184410.00000000000	44.00000000000	0.01064087062	1936.00000000000	0.00011322813	-2.017234173	-2.034486392	-1.96716656
1.09101000000	-0.44428000000	0.78690000000	0.24560000000	140110.00000000000	164330.00000000000	157930.00000000000	45.00000000000	0.01088270859	2025.00000000000	0.00011843335	-2.086481895	-2.017234173	-2.034486392
-0.21511000000	1.09101000000	-0.44428000000	0.78690000000	143640.00000000000	140110.00000000000	164330.00000000000	46.00000000000	0.01112454655	2116.00000000000	0.00012375554	-2.075675631	-2.086481895	-2.017234173
0.84710000000	-0.21511000000	1.09101000000	-0.44428000000	163580.00000000000	143640.00000000000	140110.00000000000	47.00000000000	0.01136638452	2209.00000000000	0.00012919470	-2.019220824	-2.075675631	-2.086481895
-0.62639000000	0.84710000000	-0.21511000000	1.09101000000	171142.00000000000	163580.00000000000	143640.00000000000	48.00000000000	0.01160822249	2304.00000000000	0.00013475083	-1.999594425	-2.019220824	-2.075675631
0.17712000000	-0.62639000000	0.84710000000	-0.21511000000	151728.00000000000	171142.00000000000	163580.00000000000	49.00000000000	0.01185006046	2401.00000000000	0.00014042393	-2.051885295	-1.999594425	-2.019220824
-0.67822000000	0.17712000000	-0.62639000000	0.84710000000	114790.00000000000	151728.00000000000	171142.00000000000	50.00000000000	0.01209189843	2500.00000000000	0.00014621401	-2.173046972	-2.051885295	-1.999594425
0.23202000000	-0.67822000000	0.17712000000	-0.62639000000	145440.00000000000	114790.00000000000	151728.00000000000	51.00000000000	0.01233373640	2601.00000000000	0.00015212105	-2.070267162	-2.173046972	-2.051885295
0.27974000000	0.23202000000	-0.67822000000	0.17712000000	146248.00000000000	145440.00000000000	114790.00000000000	52.00000000000	0.01257557437	2704.00000000000	0.00015814507	-2.067861092	-2.070267162	-2.173046972
0.91966000000	0.27974000000	0.23202000000	-0.67822000000	145597.00000000000	146248.00000000000	145440.00000000000	53.00000000000	0.01281741233	2809.00000000000	0.00016428606	-2.069798601	-2.067861092	-2.070267162
0.39278000000	0.91966000000	0.27974000000	0.23202000000	222520.00000000000	145597.00000000000	146248.00000000000	54.00000000000	0.01305925030	2916.00000000000	0.00017054402	-1.885581977	-2.069798601	-2.067861092
-0.50507000000	0.39278000000	0.91966000000	0.27974000000	142300.00000000000	222520.00000000000	145597.00000000000	55.00000000000	0.01330108827	3025.00000000000	0.00017691895	-2.079746128	-1.885581977	-2.069798601
-0.47523000000	-0.50507000000	0.39278000000	0.91966000000	177320.00000000000	142300.00000000000	222520.00000000000	56.00000000000	0.01354292624	3136.00000000000	0.00018341085	-1.984193305	-2.079746128	-1.885581977
-1.14095000000	-0.47523000000	-0.50507000000	0.39278000000	130990.00000000000	177320.00000000000	142300.00000000000	57.00000000000	0.01378476421	3249.00000000000	0.00019001972	-2.115712886	-1.984193305	-2.079746128
0.40523000000	-1.14095000000	-0.47523000000	-0.50507000000	178376.00000000000	130990.00000000000	177320.00000000000	58.00000000000	0.01402660218	3364.00000000000	0.00019674557	-1.981614607	-2.115712886	-1.984193305
0.08054000000	0.40523000000	-1.14095000000	-0.47523000000	132070.00000000000	178376.00000000000	130990.00000000000	59.00000000000	0.01426844015	3481.00000000000	0.00020358838	-2.11214685	-1.981614607	-2.115712886
0.96552000000	0.08054000000	0.40523000000	-1.14095000000	116110.00000000000	132070.00000000000	178376.00000000000	60.00000000000	0.01451027811	3600.00000000000	0.00021054817	-2.168081403	-2.11214685	-1.981614607
0.19713000000	0.96552000000	0.08054000000	0.40523000000	131610.00000000000	116110.00000000000	132070.00000000000	61.00000000000	0.01475211608	3721.00000000000	0.00021762493	-2.113662139	-2.168081403	-2.11214685
-0.31984000000	0.19713000000	0.96552000000	0.08054000000	143244.00000000000	131610.00000000000	116110.00000000000	62.00000000000	0.01499395405	3844.00000000000	0.00022481866	-2.076874588	-2.113662139	-2.168081403
-0.17144000000	-0.31984000000	0.19713000000	0.96552000000	132190.00000000000	143244.00000000000	131610.00000000000	63.00000000000	0.01523579202	3969.00000000000	0.00023212936	-2.111752425	-2.076874588	-2.113662139
-0.41286000000	-0.17144000000	-0.31984000000	0.19713000000	133484.00000000000	132190.00000000000	143244.00000000000	64.00000000000	0.01547762999	4096.00000000000	0.00023955703	-2.107521815	-2.111752425	-2.076874588
1.31880000000	-0.41286000000	-0.17144000000	-0.31984000000	124360.00000000000	133484.00000000000	132190.00000000000	65.00000000000	0.01571946796	4225.00000000000	0.00024710167	-2.138270314	-2.107521815	-2.111752425
-0.65975000000	1.31880000000	-0.41286000000	-0.17144000000	154310.00000000000	124360.00000000000	133484.00000000000	66.00000000000	0.01596130593	4356.00000000000	0.00025476329	-2.044556957	-2.138270314	-2.107521815
-0.08587000000	-0.65975000000	1.31880000000	-0.41286000000	159540.00000000000	154310.00000000000	124360.00000000000	67.00000000000	0.01620314389	4489.00000000000	0.00026254187	-2.03008144	-2.044556957	-2.138270314
-0.19778000000	-0.08587000000	-0.65975000000	1.31880000000	145524.00000000000	159540.00000000000	154310.00000000000	68.00000000000	0.01644498186	4624.00000000000	0.00027043743	-2.070016404	-2.03008144	-2.044556957
0.30486000000	-0.19778000000	-0.08587000000	-0.65975000000	139522.00000000000	145524.00000000000	159540.00000000000	69.00000000000	0.01668681983	4761.00000000000	0.00027844996	-2.088308335	-2.070016404	-2.03008144
0.14931000000	0.30486000000	-0.19778000000	-0.08587000000	116370.00000000000	139522.00000000000	145524.00000000000	70.00000000000	0.01692865780	4900.00000000000	0.00028657945	-2.167109993	-2.088308335	-2.070016404
-0.03226000000	0.14931000000	0.30486000000	-0.19778000000	136859.00000000000	116370.00000000000	139522.00000000000	71.00000000000	0.01717049577	5041.00000000000	0.00029482592	-2.096677665	-2.167109993	-2.088308335
0.65383000000	-0.03226000000	0.14931000000	0.30486000000	142503.00000000000	136859.00000000000	116370.00000000000	72.00000000000	0.01741233374	5184.00000000000	0.00030318937	-2.07912702	-2.096677665	-2.167109993
0.07411000000	0.65383000000	-0.03226000000	0.14931000000	143474.00000000000	142503.00000000000	136859.00000000000	73.00000000000	0.01765417170	5329.00000000000	0.00031166978	-2.076177821	-2.07912702	-2.096677665
-0.01602000000	0.07411000000	0.65383000000	-0.03226000000	142810.00000000000	143474.00000000000	142503.00000000000	74.00000000000	0.01789600967	5476.00000000000	0.00032026716	-2.078192409	-2.076177821	-2.07912702
-1.05335000000	-0.01602000000	0.07411000000	0.65383000000	127990.00000000000	142810.00000000000	143474.00000000000	75.00000000000	0.01813784764	5625.00000000000	0.00032898152	-2.125774989	-2.078192409	-2.076177821
-0.73019000000	-1.05335000000	-0.01602000000	0.07411000000	147130.00000000000	127990.00000000000	142810.00000000000	76.00000000000	0.01837968561	5776.00000000000	0.00033781284	-2.065249793	-2.125774989	-2.078192409
-0.81723000000	-0.73019000000	-1.05335000000	-0.01602000000	152930.00000000000	147130.00000000000	127990.00000000000	77.00000000000	0.01862152358	5929.00000000000	0.00034676114	-2.048458339	-2.065249793	-2.125774989
-1.16387000000	-0.81723000000	-0.73019000000	-1.05335000000	174260.00000000000	152930.00000000000	147130.00000000000	78.00000000000	0.01886336155	6084.00000000000	0.00035582641	-1.991753318	-2.048458339	-2.065249793
-0.23107000000	-1.16387000000	-0.81723000000	-0.73019000000	137057.00000000000	174260.00000000000	152930.00000000000	79.00000000000	0.01910519952	6241.00000000000	0.00036500865	-2.096049806	-1.991753318	-2.048458339
0.43412000000	-0.23107000000	-1.16387000000	-0.81723000000	137360.00000000000	137057.00000000000	174260.00000000000	80.00000000000	0.01934703748	6400.00000000000	0.00037430786	-2.095090746	-2.096049806	-1.991753318
0.19746000000	0.43412000000	-0.23107000000	-1.16387000000	133480.00000000000	137360.00000000000	137057.00000000000	81.00000000000	0.01958887545	6561.00000000000	0.00038372404	-2.10753483	-2.095090746	-2.096049806
-1.05661000000	0.19746000000	0.43412000000	-0.23107000000	142629.00000000000	133480.00000000000	137360.00000000000	82.00000000000	0.01983071342	6724.00000000000	0.00039325719	-2.07874319	-2.10753483	-2.095090746
0.41409000000	-1.05661000000	0.19746000000	0.43412000000	130630.00000000000	142629.00000000000	133480.00000000000	83.00000000000	0.02007255139	6889.00000000000	0.00040290732	-2.116908101	-2.07874319	-2.10753483
0.40148000000	0.41409000000	-1.05661000000	0.19746000000	122750.00000000000	130630.00000000000	142629.00000000000	84.00000000000	0.02031438936	7056.00000000000	0.00041267442	-2.143929527	-2.116908101	-2.07874319
0.61263000000	0.40148000000	0.41409000000	-1.05661000000	149020.00000000000	122750.00000000000	130630.00000000000	85.00000000000	0.02055622733	7225.00000000000	0.00042255848	-2.059706469	-2.143929527	-2.116908101
0.34296000000	0.61263000000	0.40148000000	0.41409000000	141610.00000000000	149020.00000000000	122750.00000000000	86.00000000000	0.02079806530	7396.00000000000	0.00043255952	-2.081857105	-2.059706469	-2.143929527
0.76356000000	0.34296000000	0.61263000000	0.40148000000	145570.00000000000	141610.00000000000	149020.00000000000	87.00000000000	0.02103990326	7569.00000000000	0.00044267753	-2.069879146	-2.081857105	-2.059706469
0.57534000000	0.76356000000	0.34296000000	0.61263000000	140550.00000000000	145570.00000000000	141610.00000000000	88.00000000000	0.02128174123	7744.00000000000	0.00045291251	-2.085120178	-2.069879146	-2.081857105
0.35343000000	0.57534000000	0.76356000000	0.34296000000	132760.00000000000	140550.00000000000	145570.00000000000	89.00000000000	0.02152357920	7921.00000000000	0.00046326446	-2.109883784	-2.085120178	-2.069879146
0.20298000000	0.35343000000	0.57534000000	0.76356000000	144230.00000000000	132760.00000000000	140550.00000000000	90.00000000000	0.02176541717	8100.00000000000	0.00047373338	-2.073895424	-2.109883784	-2.085120178
0.34594000000	0.20298000000	0.35343000000	0.57534000000	153795.00000000000	144230.00000000000	132760.00000000000	91.00000000000	0.02200725514	8281.00000000000	0.00048431928	-2.046008811	-2.073895424	-2.109883784
2.15571000000	0.34594000000	0.20298000000	0.35343000000	158460.00000000000	153795.00000000000	144230.00000000000	92.00000000000	0.02224909311	8464.00000000000	0.00049502214	-2.033031376	-2.046008811	-2.073895424
0.73083000000	2.15571000000	0.34594000000	0.20298000000	236035.00000000000	158460.00000000000	153795.00000000000	93.00000000000	0.02249093108	8649.00000000000	0.00050584198	-1.859974622	-2.033031376	-2.046008811
-0.17548000000	0.73083000000	2.15571000000	0.34594000000	225410.00000000000	236035.00000000000	158460.00000000000	94.00000000000	0.02273276904	8836.00000000000	0.00051677879	-1.879977849	-1.859974622	-2.033031376
-0.08810000000	-0.17548000000	0.73083000000	2.15571000000	165730.00000000000	225410.00000000000	236035.00000000000	95.00000000000	0.02297460701	9025.00000000000	0.00052783257	-2.013549897	-1.879977849	-1.859974622
0.18101000000	-0.08810000000	-0.17548000000	0.73083000000	161886.00000000000	165730.00000000000	225410.00000000000	96.00000000000	0.02321644498	9216.00000000000	0.00053900332	-2.023741735	-2.013549897	-1.879977849
0.03128000000	0.18101000000	-0.08810000000	-0.17548000000	164677.00000000000	161886.00000000000	165730.00000000000	97.00000000000	0.02345828295	9409.00000000000	0.00055029104	-2.016318081	-2.023741735	-2.013549897
0.88973000000	0.03128000000	0.18101000000	-0.08810000000	168454.00000000000	164677.00000000000	161886.00000000000	98.00000000000	0.02370012092	9604.00000000000	0.00056169573	-2.0064697	-2.016318081	-2.023741735
0.15341000000	0.88973000000	0.03128000000	0.18101000000	166280.00000000000	168454.00000000000	164677.00000000000	99.00000000000	0.02394195889	9801.00000000000	0.00057321740	-2.012111012	-2.0064697	-2.016318081
0.13820000000	0.15341000000	0.88973000000	0.03128000000	203350.00000000000	166280.00000000000	168454.00000000000	100.00000000000	0.02418379686	10000.00000000000	0.00058485603	-1.924706851	-2.012111012	-2.0064697
-0.19431000000	0.13820000000	0.15341000000	0.88973000000	172330.00000000000	203350.00000000000	166280.00000000000	101.00000000000	0.02442563482	10201.00000000000	0.00059661164	-1.99659014	-1.924706851	-2.012111012
-0.90448000000	-0.19431000000	0.13820000000	0.15341000000	155140.00000000000	172330.00000000000	203350.00000000000	102.00000000000	0.02466747279	10404.00000000000	0.00060848421	-2.042227241	-1.99659014	-1.924706851
1.46560000000	-0.90448000000	-0.19431000000	0.13820000000	120250.00000000000	155140.00000000000	172330.00000000000	103.00000000000	0.02490931076	10609.00000000000	0.00062047376	-2.152865943	-2.042227241	-1.99659014
0.09137000000	1.46560000000	-0.90448000000	-0.19431000000	137410.00000000000	120250.00000000000	155140.00000000000	104.00000000000	0.02515114873	10816.00000000000	0.00063258028	-2.094932688	-2.152865943	-2.042227241
0.09657000000	0.09137000000	1.46560000000	-0.90448000000	199540.00000000000	137410.00000000000	120250.00000000000	105.00000000000	0.02539298670	11025.00000000000	0.00064480377	-1.93292106	-2.094932688	-2.152865943
0.55216000000	0.09657000000	0.09137000000	1.46560000000	165690.00000000000	199540.00000000000	137410.00000000000	106.00000000000	0.02563482467	11236.00000000000	0.00065714424	-2.01365473	-1.93292106	-2.094932688
1.09479000000	0.55216000000	0.09657000000	0.09137000000	187860.00000000000	165690.00000000000	199540.00000000000	107.00000000000	0.02587666264	11449.00000000000	0.00066960167	-1.95911671	-2.01365473	-1.93292106
-0.13992000000	1.09479000000	0.55216000000	0.09657000000	175520.00000000000	187860.00000000000	165690.00000000000	108.00000000000	0.02611850060	11664.00000000000	0.00068217607	-1.988624418	-1.95911671	-2.01365473
-0.39102000000	-0.13992000000	1.09479000000	0.55216000000	199664.00000000000	175520.00000000000	187860.00000000000	109.00000000000	0.02636033857	11881.00000000000	0.00069486745	-1.93265126	-1.988624418	-1.95911671
-0.47316000000	-0.39102000000	-0.13992000000	1.09479000000	164020.00000000000	199664.00000000000	175520.00000000000	110.00000000000	0.02660217654	12100.00000000000	0.00070767580	-2.01805422	-1.93265126	-1.988624418
-1.09577000000	-0.47316000000	-0.39102000000	-0.13992000000	160420.00000000000	164020.00000000000	199664.00000000000	111.00000000000	0.02684401451	12321.00000000000	0.00072060112	-2.027692516	-2.01805422	-1.93265126
0.69656000000	-1.09577000000	-0.47316000000	-0.39102000000	142600.00000000000	160420.00000000000	164020.00000000000	112.00000000000	0.02708585248	12544.00000000000	0.00073364340	-2.078831502	-2.027692516	-2.01805422
1.12800000000	0.69656000000	-1.09577000000	-0.47316000000	119550.00000000000	142600.00000000000	160420.00000000000	113.00000000000	0.02732769045	12769.00000000000	0.00074680267	-2.155401447	-2.078831502	-2.027692516
-0.33117000000	1.12800000000	0.69656000000	-1.09577000000	157100.00000000000	119550.00000000000	142600.00000000000	114.00000000000	0.02756952842	12996.00000000000	0.00076007890	-2.036774843	-2.155401447	-2.078831502
-0.51363000000	-0.33117000000	1.12800000000	0.69656000000	158910.00000000000	157100.00000000000	119550.00000000000	115.00000000000	0.02781136638	13225.00000000000	0.00077347210	-2.0317998	-2.036774843	-2.155401447
-0.06069000000	-0.51363000000	-0.33117000000	1.12800000000	135770.00000000000	158910.00000000000	157100.00000000000	116.00000000000	0.02805320435	13456.00000000000	0.00078698227	-2.10014721	-2.0317998	-2.036774843
-1.49187000000	-0.06069000000	-0.51363000000	-0.33117000000	205130.00000000000	135770.00000000000	158910.00000000000	117.00000000000	0.02829504232	13689.00000000000	0.00080060942	-1.920921848	-2.10014721	-2.0317998
0.34823000000	-1.49187000000	-0.06069000000	-0.51363000000	133470.00000000000	205130.00000000000	135770.00000000000	118.00000000000	0.02853688029	13924.00000000000	0.00081435354	-2.107567367	-1.920921848	-2.10014721
0.11742000000	0.34823000000	-1.49187000000	-0.06069000000	135499.00000000000	133470.00000000000	205130.00000000000	119.00000000000	0.02877871826	14161.00000000000	0.00082821462	-2.101014938	-2.107567367	-1.920921848
0.33121000000	0.11742000000	0.34823000000	-1.49187000000	137420.00000000000	135499.00000000000	133470.00000000000	120.00000000000	0.02902055623	14400.00000000000	0.00084219268	-2.094901084	-2.101014938	-2.107567367
-1.15166000000	0.33121000000	0.11742000000	0.34823000000	138570.00000000000	137420.00000000000	135499.00000000000	121.00000000000	0.02926239420	14641.00000000000	0.00085628771	-2.091281811	-2.094901084	-2.101014938
-0.84786000000	-1.15166000000	0.33121000000	0.11742000000	172570.00000000000	138570.00000000000	137420.00000000000	122.00000000000	0.02950423216	14884.00000000000	0.00087049972	-1.995985729	-2.091281811	-2.094901084
-0.06729000000	-0.84786000000	-1.15166000000	0.33121000000	134469.00000000000	172570.00000000000	138570.00000000000	123.00000000000	0.02974607013	15129.00000000000	0.00088482869	-2.104328853	-1.995985729	-2.091281811
0.72459000000	-0.06729000000	-0.84786000000	-1.15166000000	142742.00000000000	134469.00000000000	172570.00000000000	124.00000000000	0.02998790810	15376.00000000000	0.00089927463	-2.07839925	-2.104328853	-1.995985729
0.67336000000	0.72459000000	-0.06729000000	-0.84786000000	146620.00000000000	142742.00000000000	134469.00000000000	125.00000000000	0.03022974607	15625.00000000000	0.00091383755	-2.066757813	-2.07839925	-2.104328853
0.15348000000	0.67336000000	0.72459000000	-0.06729000000	136120.00000000000	146620.00000000000	142742.00000000000	126.00000000000	0.03047158404	15876.00000000000	0.00092851743	-2.099029087	-2.066757813	-2.07839925
0.37810000000	0.15348000000	0.67336000000	0.72459000000	145500.00000000000	136120.00000000000	146620.00000000000	127.00000000000	0.03071342201	16129.00000000000	0.00094331429	-2.070088034	-2.099029087	-2.066757813
0.19838000000	0.37810000000	0.15348000000	0.67336000000	130200.00000000000	145500.00000000000	136120.00000000000	128.00000000000	0.03095525998	16384.00000000000	0.00095822812	-2.118340044	-2.070088034	-2.099029087
-1.10474000000	0.19838000000	0.37810000000	0.15348000000	130050.00000000000	130200.00000000000	145500.00000000000	129.00000000000	0.03119709794	16641.00000000000	0.00097325892	-2.118840671	-2.118340044	-2.070088034
0.68150000000	-1.10474000000	0.19838000000	0.37810000000	128320.00000000000	130050.00000000000	130200.00000000000	130.00000000000	0.03143893591	16900.00000000000	0.00098840669	-2.124656677	-2.118840671	-2.118340044
0.22967000000	0.68150000000	-1.10474000000	0.19838000000	111730.00000000000	128320.00000000000	130050.00000000000	131.00000000000	0.03168077388	17161.00000000000	0.00100367143	-2.184781229	-2.124656677	-2.118840671
-0.75178000000	0.22967000000	0.68150000000	-1.10474000000	119390.00000000000	111730.00000000000	128320.00000000000	132.00000000000	0.03192261185	17424.00000000000	0.00101905315	-2.155983076	-2.184781229	-2.124656677
1.19947000000	-0.75178000000	0.22967000000	0.68150000000	147630.00000000000	119390.00000000000	111730.00000000000	133.00000000000	0.03216444982	17689.00000000000	0.00103455183	-2.063776408	-2.155983076	-2.184781229
1.11506000000	1.19947000000	-0.75178000000	0.22967000000	162220.00000000000	147630.00000000000	119390.00000000000	134.00000000000	0.03240628779	17956.00000000000	0.00105016749	-2.022846631	-2.063776408	-2.155983076
